사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202109,6호선,고려대(종암),36,0,3456,704,6636,3281,17059,9037,20997,20386,11669,9051,8044,6257,8157,6468,8894,6647,8954,7357,8634,7071,9546,8016,12088,9461,16295,11768,15507,18544,7726,15251,5442,9852,5690,9773,4714,9417,1221,4743,1,95,0,0,0,0,0,0,20211003
202109,6호선,공덕,56,1,4295,1619,6965,8622,16863,30613,22788,77061,15993,40648,13603,18736,16043,15704,17094,15564,18294,15710,18915,15824,21734,15671,26316,17931,42572,21493,68963,30110,28367,19740,20421,11265,20237,10455,14648,10295,2617,3857,9,971,0,0,0,0,0,0,20211003
202109,6호선,광흥창(서강),7,0,2231,1101,5796,3755,15183,13875,20047,29626,13111,13963,9900,8625,10264,7288,10064,7653,10079,8749,10600,8352,10874,9638,11923,10138,16835,13062,24827,18341,11222,13997,7188,8387,6659,7870,4836,7347,1266,2976,0,59,0,0,0,0,0,0,20211003
202109,6호선,구산,7,0,4478,158,9594,2049,24210,4890,29984,8063,15136,4751,10325,4232,9460,5660,10202,5828,9548,6327,8307,6695,9566,8129,10482,10465,8726,12419,7782,17626,4757,17090,3439,8420,3849,7683,3156,6533,600,2851,0,244,0,0,0,0,0,0,20211003
202109,6호선,녹사평(용산구청),15,0,830,413,1739,3714,4061,8144,6314,15242,4700,7149,4085,5813,4217,6106,4380,7571,5285,7912,6002,7346,7132,7770,10531,8215,11544,9342,16162,11015,10095,6942,9045,3829,10390,3510,8710,3065,1498,1314,0,74,0,1,0,0,0,0,20211003
202109,6호선,대흥(서강대앞),19,0,1880,651,4458,3634,12764,11895,16405,25191,10348,14013,7944,8831,8369,8046,10211,9979,10202,10097,9859,9330,11184,9932,12959,11308,17118,13029,19920,18544,10014,12698,7306,7677,7603,7096,7533,6810,1661,3116,2,115,0,0,0,0,0,0,20211003
202109,6호선,독바위,1,1,1782,178,3993,856,11074,1753,10976,2827,5563,3597,3678,3621,3743,2767,3874,2855,3541,2820,3288,2973,3540,3591,3373,4687,2824,5511,2505,9382,1467,9512,904,5205,778,4221,583,4495,189,2176,0,187,0,0,0,0,0,0,20211003
202109,6호선,돌곶이,28,0,5769,672,11980,2734,30583,5095,32785,12920,17359,8347,11667,6684,10076,6752,10656,8390,10646,8632,9733,8886,9577,10916,10301,12894,10656,17420,11096,26331,7875,22890,4509,13737,4099,11234,3101,11215,971,4766,0,426,0,0,0,0,0,0,20211003
202109,6호선,동묘앞,120,0,3520,624,3947,3856,7293,7860,10409,22373,9688,17330,9530,12744,11688,13478,13571,13045,13691,14385,15586,14280,17846,13031,19205,12308,19652,11757,20188,13414,10649,9748,6784,6495,6003,6458,4282,6599,1176,5358,3,604,0,0,0,0,0,0,20211003
202109,6호선,디지털미디어시티,113,9,5034,2869,11172,10627,35459,21846,38447,55417,20670,21675,12552,10062,11149,8830,11683,9557,10875,10396,10757,10630,11917,12306,15668,16126,26165,20849,38871,34408,16035,26255,8451,14983,6750,13863,4698,12658,1289,5175,23,774,0,1,0,0,0,0,20211003
202109,6호선,마포구청,17,1,5726,1645,10990,6634,32934,12347,42103,30104,25655,14589,17773,11317,16199,10887,16711,12698,16318,13012,14992,13186,16139,16185,17583,17428,20974,21908,30807,34812,14726,26292,10420,16467,10033,14718,7045,14038,2011,6755,0,29,0,0,0,0,0,0,20211003
202109,6호선,망원,0,0,4474,764,8262,4475,22850,7345,31281,27738,20116,26074,15084,19293,15581,21810,17414,25622,18627,27159,19573,26547,21209,27539,22831,29020,27080,31622,33641,40415,23320,28006,18667,14313,18614,12712,13504,11233,3472,6046,0,1,0,0,0,0,0,0,20211003
202109,6호선,버티고개,0,0,672,269,1360,1120,3588,2367,5284,3984,3065,2734,2149,2147,2138,1928,2263,2029,2141,2232,2111,2497,2518,2707,2596,2913,3176,3728,4278,5243,2236,4098,1569,2474,1167,2405,951,2298,217,1015,1,51,0,0,0,0,0,0,20211003
202109,6호선,보문,16,0,3044,719,6324,3046,16277,7843,23862,15434,12134,8171,8142,5631,7820,5419,8672,5788,8673,6459,8106,5982,8770,7116,10554,8186,11546,11401,14233,18363,7030,14795,5084,9216,5030,9139,3790,9695,1411,4349,0,113,0,0,0,0,0,0,20211003
202109,6호선,봉화산(서울의료원),39,1,4311,972,12531,2219,39431,5205,32231,10813,15360,6203,11682,5488,10200,5535,10144,7365,9375,8388,8668,8164,8212,9976,8569,12133,9896,16558,8773,26084,4323,24451,3350,14616,2668,11768,2122,11488,549,4799,19,463,0,0,0,0,0,0,20211003
202109,6호선,불광,27,1,1397,424,3149,2312,8598,3714,9655,6103,5523,6444,5099,5183,5566,5073,6164,5202,6518,5921,6898,5672,7797,6260,8540,6617,8148,8001,7533,11618,4748,9177,3396,5100,3158,4174,1830,4080,261,2033,1,37,0,0,0,0,0,0,20211003
202109,6호선,삼각지,0,0,1031,561,2687,3357,6091,11032,9559,18928,6613,7777,4880,5846,6219,5351,7083,5515,7608,5744,7788,5405,9071,5525,10583,5910,16014,7325,20136,9906,8577,6743,6343,4726,6581,4834,5446,5214,1380,1853,2,80,0,0,0,0,0,0,20211003
202109,6호선,상수,3,0,1085,912,2796,2607,7140,5211,10904,18451,6936,16274,5329,12011,5616,12145,7357,14099,8581,15371,9385,13366,10117,13487,12038,15036,16087,17715,22543,21749,14970,14186,13503,7267,16017,5708,14587,5430,2955,2662,0,23,0,0,0,0,0,0,20211003
202109,6호선,상월곡(한국과학기술연구원),16,2,4378,430,7316,1454,21474,2882,23920,11537,12469,5397,8493,4435,7536,4516,7397,5024,7229,5154,6550,5592,6387,7292,6674,8616,7044,11236,8237,16445,5308,14208,2555,8732,2233,8646,1689,7917,837,3604,1,95,0,0,0,0,0,0,20211003
202109,6호선,새절(신사),26,1,8845,509,17515,4113,45379,6707,50824,12558,26148,8406,17009,7941,15201,9035,15729,10622,14998,12113,13132,12281,13138,15851,15291,18663,13481,25195,12607,41441,7900,34665,5254,19987,4823,17619,3587,17239,736,7002,3,1195,0,0,0,0,0,0,20211003
202109,6호선,석계,801,9,7562,1603,16304,4060,40083,7112,44578,11321,24219,8161,17653,8496,15095,10085,14935,11139,14713,12220,13724,13120,13225,17159,13260,20777,13161,26992,11667,43975,8942,37334,6843,20325,6161,18211,4675,17242,1316,7724,13,800,0,0,0,0,0,0,20211003
202109,6호선,신내,0,0,0,0,0,0,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20211003
202109,6호선,신당,146,2,5683,785,4522,5163,5819,14126,8169,33770,7633,19209,7109,11439,8485,9555,9443,9173,8825,11305,10152,8294,13305,7226,18362,8811,16102,10458,22675,15203,12702,14618,10716,7317,17709,5549,7976,5719,2113,6666,1,607,0,0,0,0,0,0,20211003
202109,6호선,안암(고대병원앞),5,0,1119,1128,2418,5018,6784,13813,8762,30240,8458,23469,9337,14763,10760,11020,12126,12139,12133,14615,13375,11894,16982,10480,20612,10296,31447,12345,25711,14978,13811,11868,10746,8086,11853,8791,9971,9372,3172,4213,0,438,0,0,0,0,0,0,20211003
202109,6호선,약수,3,0,1187,222,1730,1680,4489,5426,6072,13888,4567,6967,4043,4497,4256,4032,4542,3863,4800,4411,4912,4121,5470,4343,5753,4395,7790,5146,10404,6560,5361,4525,3916,2424,4182,2244,2938,2373,592,877,2,55,0,0,0,0,0,0,20211003
202109,6호선,역촌,1,0,1640,245,4780,1577,13524,2610,13966,7549,7917,4260,5419,3383,4891,4190,5178,4564,5121,4925,4864,4725,4595,5465,4307,7288,4502,8949,4873,14634,2673,12388,1778,6551,1455,6909,1160,5269,196,3239,0,2,0,0,0,0,0,0,20211003
202109,6호선,연신내,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,3,0,5,0,3,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,20211003
202109,6호선,월곡(동덕여대),38,1,5767,823,10937,3483,32553,6002,36678,21386,19820,12612,13920,9376,13265,9731,13457,10685,13333,11354,12683,11555,12474,14341,13101,18435,15062,21274,20718,33297,10230,27199,6900,15358,6249,14510,4240,12405,1360,5667,0,77,0,0,0,0,0,0,20211003
202109,6호선,월드컵경기장(성산),0,0,951,1190,2146,2738,7058,4669,8467,8306,5062,8361,5227,9834,6082,10265,6529,10016,7205,11752,8779,11880,11341,10544,14424,9839,13868,8564,13127,10688,7949,7805,4864,4109,5073,2974,2822,2439,490,928,0,47,0,0,0,0,0,0,20211003
202109,6호선,응암,15,1,10034,1076,21894,4911,59317,8787,72292,16370,36697,11330,23744,11509,21348,13532,22429,15578,22026,16158,19072,18157,18168,23044,20184,26913,18641,38106,18307,62699,11644,52181,8686,32196,7385,26002,5555,25801,1164,10158,2,619,0,0,0,0,0,0,20211003
202109,6호선,이태원,6,0,1957,921,3644,6194,7953,8695,10720,20175,8402,17270,6829,11956,7805,13481,9898,16150,11318,17890,12914,17203,15483,17860,19897,20565,23039,23386,27752,26261,20667,18704,19219,9808,23631,7658,18997,6974,3542,3139,1,362,0,0,0,0,0,0,20211003
202109,6호선,증산(명지대앞),14,2,6708,495,13340,3289,33366,4835,39590,9044,21778,6880,14788,6299,12637,7668,12518,8752,12378,9840,11046,10513,10372,13132,11484,16448,11195,21262,10479,36020,6258,29060,4556,16342,3948,16522,3091,14451,856,6188,1,714,0,0,0,0,0,0,20211003
202109,6호선,창신,9,0,2288,274,4295,1524,11583,4833,13349,5183,7015,2513,4667,2157,3571,2218,3797,2574,3620,2611,3208,2582,3409,3408,5147,3998,4038,5130,3883,8104,2556,6452,2074,4089,1468,4067,1080,3902,376,1428,0,26,0,0,0,0,0,0,20211003
202109,6호선,청구,2,0,1608,411,2358,2202,5943,6237,8178,21214,5101,9461,3847,4425,3720,3500,3776,3577,4248,3937,4053,3537,4192,4207,5430,4331,6216,5273,11218,6098,7299,4431,4420,2999,3862,2777,2682,3039,651,1289,1,137,0,0,0,0,0,0,20211003
202109,6호선,태릉입구,25,0,3826,663,5937,2570,15467,3096,17493,6464,9563,5558,6788,4645,6710,5006,6582,5322,6852,6388,6510,6474,6476,7407,6785,9250,7186,11758,7218,19747,4534,16450,3619,8576,3413,8840,2858,7874,877,4375,8,560,0,0,0,0,0,0,20211003
202109,6호선,한강진,5,0,436,704,1227,6327,2538,15477,3883,28098,3228,22266,2521,12790,3395,13830,4252,15160,5439,19527,7045,13894,10719,12800,19863,13207,25497,14635,30352,17611,19019,6481,15845,2621,24753,2538,10265,2019,1399,942,2,621,0,0,0,0,0,0,20211003
202109,6호선,합정,7,0,2760,1168,4823,5296,10603,13833,16424,33847,11448,22571,9644,14354,10811,15665,13025,16742,14981,18808,15975,16958,18223,17506,20489,19785,26051,22997,39164,30695,25339,18968,22625,9755,26202,8574,19221,8565,3745,4095,0,24,0,0,0,0,0,0,20211003
202109,6호선,화랑대(서울여대입구),4,0,4778,839,17696,2747,49729,6017,44571,10604,21118,6174,13609,5697,12119,6108,12655,6808,11941,7264,10160,7584,10513,10260,12385,12035,12539,17655,10426,30279,5820,27774,3880,15633,3449,13351,2474,12515,867,6128,1,483,0,0,0,0,0,0,20211003
202109,6호선,효창공원앞,25,0,1991,394,4145,3044,13546,5801,19609,18560,11571,10238,8087,6014,7425,5889,8103,6509,8392,6436,7702,7080,8378,6979,10060,8544,11886,10192,18366,15780,8408,10968,4716,6538,4458,6090,3323,6100,849,2178,0,221,0,0,0,0,0,0,20211003
202109,7호선,가산디지털단지,501,1,5684,5350,7587,21728,17883,99067,20011,318907,15425,182179,15253,49045,19608,30067,25944,30009,29860,28424,35131,26625,43723,23816,59893,23172,156816,24120,258547,27740,110938,19422,58434,10793,47340,9751,23522,8359,5086,3657,69,553,1,0,0,0,0,0,20211003
202109,7호선,강남구청,9,0,1304,1678,3279,11579,5737,27061,7660,84812,7025,80952,8004,32038,9657,19868,11204,16554,13308,17947,16625,14330,21937,13177,24934,13444,38263,13964,70052,15364,43150,9275,26785,6256,27046,5075,19272,3820,3117,2126,16,318,0,0,0,0,0,0,20211003
202109,7호선,건대입구,20,0,2868,717,3560,6078,10383,15464,15230,28731,12725,22311,10974,16858,12209,15349,12936,18140,13754,19628,16037,18188,19487,17162,22014,17495,30278,20887,28061,28844,19919,18992,21738,10094,18684,9069,15394,7790,3386,3540,1,1289,0,0,0,0,0,0,20211003
202109,7호선,고속터미널,22,19,931,2288,2562,21439,8815,33148,13940,42881,16284,30497,16624,21118,18505,18597,19689,18170,20084,20716,21477,18524,28805,14762,32724,14219,46277,14886,44315,16727,27655,11141,28467,6652,24186,6959,19447,4039,4977,1562,18,176,0,0,0,0,0,0,20211003
202109,7호선,공릉(서울과학기술대),29,0,5341,752,12322,3625,30717,10705,34493,19214,19869,12435,14896,9913,13553,10355,14945,12189,14596,13803,15403,13028,16865,15341,17029,17902,16614,22288,18938,33694,10202,30441,8256,16138,7935,15336,6075,14879,1541,7296,12,499,0,0,0,0,0,0,20211003
202109,7호선,광명사거리,153,4,18598,4882,27987,10045,69050,14735,78680,24267,42236,20143,28423,21269,26809,22974,28025,24233,27919,26104,26561,26750,26192,32127,28974,38045,30252,47010,28310,72003,18664,57295,14082,31902,11418,26770,7849,22623,1882,10345,23,1199,0,0,0,0,0,0,20211003
202109,7호선,군자(능동),43,1,7592,979,12449,4956,28818,8017,46882,24939,31180,15383,17647,10383,15050,9637,15725,10730,16540,11304,15316,12101,15390,14944,17084,16933,21133,22963,28243,35509,16597,28800,12848,16578,13462,15498,10141,13693,2147,5857,13,666,0,2,0,0,0,0,20211003
202109,7호선,굴포천,8,0,5825,533,12343,2929,30630,4049,32283,11454,15866,9070,10516,7032,9889,6932,10187,8734,9708,8808,9443,10530,9234,10199,10206,13711,10737,19814,12248,33175,7259,28458,5744,17127,5766,13421,4480,10951,1160,5952,31,879,0,0,0,0,0,0,20211003
202109,7호선,까치울,1,0,3596,862,9216,3640,27863,5420,32923,8828,15829,5022,8801,4654,8385,6761,8925,7678,8955,6736,8378,7800,8690,7881,9448,11666,9898,16698,9155,26959,5333,21488,4407,12396,3190,10983,2312,11137,631,4499,7,307,0,0,0,0,0,0,20211003
202109,7호선,남구로,94,1,15324,1539,13615,6074,26438,28404,29092,82470,19402,40986,13211,16058,12158,13649,13542,12408,13347,13137,13456,12594,15337,14935,17727,18683,35857,26681,62643,26801,28465,19616,15134,13382,10711,14595,6729,12237,1722,4870,13,436,0,0,0,0,0,0,20211003
202109,7호선,남성,7,0,4941,627,11117,3114,31497,5779,43856,12391,26590,9338,15716,8466,13280,8664,13319,9871,13149,10649,11948,11608,11398,13759,11761,15746,12134,21498,12816,34287,7258,26196,6267,15741,6386,14155,4288,12807,1148,5680,18,444,0,0,0,0,0,0,20211003
202109,7호선,내방,17,0,1888,1318,6011,8799,14191,21026,21031,68724,16232,37594,12501,16471,12573,13223,13363,12836,15393,14398,15859,13652,16766,13522,20872,14412,32983,18544,58736,23883,21834,16767,14394,9668,14475,8589,10903,8293,1843,3064,24,966,0,0,0,0,0,0,20211003
202109,7호선,노원,54,1,5819,1877,12187,5208,31597,16011,31244,37734,23485,36825,22952,28025,26041,26366,27624,27836,27711,30612,29248,31998,31318,31986,34587,34715,34256,38554,38483,48989,23867,39155,24085,18788,20307,14816,18264,13973,2422,6821,30,1232,0,0,0,0,0,0,20211003
202109,7호선,논현,8,0,1727,1181,4126,15910,7388,37456,12202,97592,10824,84647,10183,33066,11851,20683,14183,19158,15762,21710,19303,19815,23562,17732,29046,18568,48438,21104,86341,26041,48320,15251,30856,8439,33080,7339,27729,6104,5066,3050,24,409,0,0,0,0,0,0,20211003
202109,7호선,대림(구로구청),38,0,9873,846,7790,2733,13519,5317,18008,16213,14250,11751,10563,12490,10914,13645,11878,12414,12054,12343,13150,12373,13643,13404,13426,13995,14834,18165,16330,19279,10204,12684,7485,8653,6255,10468,4174,8160,1197,2997,19,327,0,0,0,0,0,0,20211003
202109,7호선,도봉산,28,0,4208,826,15217,4624,43686,7351,34160,12644,16938,13981,10439,15390,9777,12300,9990,11819,9762,11162,9879,10897,10884,12453,12595,14599,11748,17851,10661,30164,5114,34576,3222,19569,2316,16945,1694,16048,471,7345,21,1095,0,0,0,0,0,0,20211003
202109,7호선,뚝섬유원지,3,0,4601,334,7900,3960,17735,5550,24234,12061,16549,8243,8979,6787,7848,7908,8561,10177,8692,11893,8996,14253,10770,16474,13042,19167,15984,24635,18733,32968,17774,24397,18815,15032,21967,13508,18020,11225,6665,3715,38,265,0,0,0,0,0,0,20211003
202109,7호선,마들,5,0,8275,1031,21069,2727,52563,7516,48356,9618,24830,8879,18205,8534,16502,10033,16872,10767,15086,11654,13809,12910,13441,15764,12927,18543,11166,23986,10094,38476,6281,39733,4939,21496,3497,18788,3044,17049,820,8404,9,1254,0,0,0,0,0,0,20211003
202109,7호선,먹골,13,0,6652,592,11424,3095,30216,4721,36448,12447,22749,8252,13903,7582,12505,8666,13590,9666,12896,9911,11767,10966,11170,13578,11397,16374,12035,20968,12996,31255,8090,28769,5520,16204,4769,14637,3598,13381,986,5453,18,620,0,0,0,0,0,0,20211003
202109,7호선,면목,27,1,11133,883,20082,4893,48874,8174,61154,21622,33883,12512,20830,12167,18045,12175,19025,14064,17955,14838,15995,16084,15806,21168,17003,26429,17569,31819,17867,46582,13656,43557,7467,24537,6594,22083,4689,21465,1287,8232,15,1014,0,0,0,0,0,0,20211003
202109,7호선,반포,9,0,630,475,2325,5551,6069,10094,8613,16546,6250,14391,4551,7409,4953,7633,6064,7473,6878,7619,7321,6763,8795,6987,11946,7007,13115,7236,14888,9135,10151,6012,7969,3624,8884,3143,7148,3017,1250,1013,7,124,0,0,0,0,0,0,20211003
202109,7호선,보라매,44,2,5261,1048,7089,5189,18789,14223,26721,33830,16046,11722,10314,8203,10636,7647,10403,8814,10230,9298,10850,9038,13030,9808,14198,11523,15624,15534,26445,24140,9859,18940,7029,10688,6966,10017,4774,9203,1109,3856,42,509,0,0,0,0,0,0,20211003
202109,7호선,부천시청,10,1,4854,2045,13781,6595,36336,12008,34466,22592,17130,17926,12774,11368,13365,12743,13950,13778,13546,16165,13886,14220,15567,16356,18445,16638,20489,22620,22934,38344,14359,32405,15171,16246,12969,12987,9501,11010,1545,6363,36,658,0,0,0,0,0,0,20211003
202109,7호선,부천종합운동장,25,0,2990,680,5347,3031,14151,5856,15948,10592,8644,5627,7083,4565,6848,4437,6355,3740,5808,4537,5415,4920,5514,5035,6253,5311,7464,7093,8522,11457,3588,9418,2403,5407,2227,4891,1271,4445,342,2212,5,197,0,1,0,0,0,0,20211003
202109,7호선,부평구청,37,0,4882,407,12760,2894,29880,5757,24540,10229,13125,4376,8809,4046,8120,4673,8394,5310,8032,5947,7122,6543,7406,6645,7740,8645,9595,12289,9775,18727,5152,22280,4242,12963,3566,10649,2702,9883,855,4620,19,1459,0,0,0,0,0,0,20211003
202109,7호선,사가정,19,0,10104,1301,20011,6109,46521,10595,59435,22016,34445,14743,22717,13994,19382,13684,20861,15337,19761,16181,18350,18269,18242,23018,19011,26996,20836,34036,21343,52897,14912,45694,10257,25257,9363,22530,6951,19328,1836,8213,33,760,0,0,0,0,0,0,20211003
202109,7호선,삼산체육관,23,2,3151,425,9280,1607,21333,3186,19648,5965,10032,3439,6642,3241,6584,3392,6334,4800,5739,4468,5651,5240,5506,5045,6903,6799,5247,9216,4876,17674,2849,13569,2068,9089,1725,7042,1436,6636,571,4004,15,422,0,0,0,0,0,0,20211003
202109,7호선,상도,0,0,4389,1164,9561,3745,27423,6876,35523,14637,22137,11518,13913,9097,12337,8636,12829,9463,12794,10317,11818,10812,11801,12459,13216,15512,14544,19955,15172,31599,8405,24305,6849,15115,6047,13885,6231,13422,1560,4950,18,417,0,0,0,0,0,0,20211003
202109,7호선,상동,4,1,3797,1828,12887,4796,33489,10354,29363,24778,15076,24193,11991,13715,12639,14419,14274,16172,14275,17523,14722,16301,16480,16779,18363,17105,20660,24027,25602,40288,16106,30899,13699,15858,16347,12342,13623,10301,2615,6552,107,737,0,0,0,0,0,0,20211003
202109,7호선,상봉(시외버스터미널),311,6,8911,1438,16910,6453,43874,11661,59767,27076,30233,17301,18302,13443,17472,14118,19007,15312,18595,17313,18066,16870,18949,19305,21710,23527,24760,30895,27555,49812,18686,43599,14039,23678,13454,20670,9088,20047,2118,7824,55,1406,0,0,0,0,0,0,20211003
202109,7호선,수락산,35,0,8008,811,18010,4820,45009,7790,40621,16316,24979,15446,17745,15700,16402,14240,17058,14895,17604,13475,17360,14049,17371,16442,17880,19988,17349,23427,17354,36528,10456,36852,6873,21861,5786,18308,3536,17054,925,8196,9,1211,0,0,0,0,0,0,20211003
202109,7호선,숭실대입구(살피재),12,1,5077,664,10335,3213,30287,7554,40565,16634,23655,12812,14595,10666,13523,11116,14389,11534,14616,13006,13321,13487,13674,15579,15470,18890,18024,24035,16583,38053,9533,29228,7855,18069,8153,16125,6573,16150,1883,6792,23,706,0,0,0,0,0,0,20211003
202109,7호선,신대방삼거리,28,0,9351,776,15900,5775,42156,11696,63129,25855,35629,17105,21236,12454,19345,12166,19524,13399,17435,15422,17332,16527,17463,18788,19199,22235,20081,30425,24289,50463,12954,40325,10366,23944,8342,21807,6681,19322,1875,8500,30,838,0,0,0,0,0,0,20211003
202109,7호선,신중동,8,0,4924,1911,14206,5618,36685,13989,34877,37496,18512,22427,14091,12897,14043,13021,14938,12475,14659,15142,14981,13192,15717,15763,18404,17949,22894,22675,35428,37813,15312,34160,16199,16991,10691,14198,8712,12665,1838,6896,42,761,0,0,0,0,0,0,20211003
202109,7호선,신풍,63,5,8872,1114,13981,4335,35371,10677,42629,17285,25133,9659,14693,8848,13098,9224,13703,10169,13146,10889,12286,11249,12922,13782,13913,16993,14256,24419,15517,34972,9148,26836,6112,16273,5445,16587,3713,13790,957,5275,31,1107,0,0,0,0,0,0,20211003
202109,7호선,어린이대공원(세종대),6,0,2705,868,6145,8602,15303,13042,25559,38966,19031,22457,10956,15029,11623,13619,12703,14543,13648,16515,14137,15389,17007,14290,21710,13682,30108,17171,34402,23242,17516,18728,12060,11800,12272,11717,11199,11240,3012,5579,11,436,0,0,0,0,0,0,20211003
202109,7호선,온수(성공회대입구),122,1,6510,915,13439,3368,40672,9826,48006,12837,21060,5908,11096,5630,9679,5571,9776,6537,9259,7242,8226,8339,8865,9704,13180,12354,11152,18371,10744,35558,5424,26946,3785,15526,3558,14062,2523,12218,675,5548,7,1880,0,0,0,0,0,0,20211003
202109,7호선,용마산(용마폭포공원),10,2,4311,457,9263,2061,20293,3682,25314,9356,14424,5729,8339,5116,7180,4986,7049,5641,6793,5760,6184,6138,6272,7936,6651,9685,6537,11993,6568,18760,4564,17318,2587,10119,2208,9748,1572,8913,594,3650,10,300,0,0,0,0,0,0,20211003
202109,7호선,이수,36,0,3789,783,7827,8045,22473,12382,33314,34321,22371,24278,15770,17142,16453,16215,17602,16386,18928,18492,19217,18297,20576,19640,22927,23393,26919,28593,36191,41571,21151,27989,19071,15063,20888,13340,15423,11873,2711,5200,46,562,0,0,0,0,0,0,20211003
202109,7호선,장승배기,19,0,5903,831,10005,3496,22811,7214,33863,16041,20611,9898,13256,8910,11448,8950,11776,9495,12310,10334,11364,11019,10914,12992,11887,14464,11964,18178,13719,28074,7392,20547,5683,12655,5637,12000,4229,10587,1100,4528,25,446,0,0,0,0,0,0,20211003
202109,7호선,장암,3,0,1308,180,5134,1399,11861,1091,8551,1832,3037,2365,1785,2425,1734,1950,2083,1896,2092,1461,2421,1449,2885,1299,3229,1166,3470,1659,2858,2135,1752,2767,1040,1163,767,823,265,407,101,372,1,69,0,0,0,0,0,0,20211003
202109,7호선,중계,22,1,7879,1819,20358,3929,51068,12886,51277,19850,28470,10792,19247,8600,17485,8824,18588,11529,16369,12086,14007,13139,16021,14978,17461,17903,15366,23789,13948,38380,7792,37726,5610,21802,5642,19073,4614,17874,1199,7952,18,1269,0,0,0,0,0,0,20211003
202109,7호선,중곡,1,0,4977,562,10684,3997,26373,10520,38117,17913,22487,8761,13912,7682,12229,7472,12246,8541,11968,9463,10901,10056,11342,12229,16152,13872,14953,18255,12235,27910,8713,24005,5329,13723,4789,13294,3757,12758,733,4912,9,314,0,0,0,0,0,0,20211003
202109,7호선,중화,20,0,7744,850,13097,4012,31926,7417,39944,19498,22388,10088,14625,8156,12871,8833,13879,9544,12786,10252,11851,11002,11806,14301,12877,16371,14014,21087,15805,33065,9365,28586,6014,16725,5832,15413,4176,14391,976,5668,12,664,0,0,0,0,0,0,20211003
202109,7호선,천왕,10,1,6311,1103,14156,4766,41815,7098,50028,12927,25466,7099,13865,5957,11413,7037,12384,8852,11953,9512,10827,10090,10767,12729,12769,16194,11771,22004,11485,39968,6320,32795,4298,17925,3651,15569,2520,13302,741,5542,3,525,0,0,0,0,0,0,20211003
202109,7호선,철산,8,0,9128,3427,22679,8870,65806,13968,71764,29029,36420,22565,25322,18617,23331,18123,24313,20621,23707,23220,22626,23158,22771,26545,25716,31154,29903,47051,29088,76189,18309,58602,16518,28950,16228,26564,12474,23356,2464,9764,41,1176,0,0,0,0,0,0,20211003
202109,7호선,청담,16,0,1899,3177,5263,22214,8603,48325,10435,112811,9433,79441,9212,29192,11397,17789,13124,16888,15185,18911,18763,15035,25586,13643,31674,13387,51888,14483,85713,15177,44621,10256,25077,6597,24322,6582,17568,4461,3037,1933,13,916,0,0,0,0,0,0,20211003
202109,7호선,춘의,16,0,4713,1316,8857,5124,20568,25534,21258,46021,11417,14232,8231,7026,7932,6250,8537,6294,8509,7495,8039,6600,8474,7445,10377,8498,23827,11808,35174,16565,13654,16223,9490,10263,7147,8770,3758,7842,844,3688,10,287,0,0,0,0,0,0,20211003
202109,7호선,태릉입구,129,1,5843,1109,7096,4384,18592,7136,20901,14560,14546,9018,10899,7476,9556,7802,10505,8453,10317,8750,10668,8772,11074,10323,12102,12150,14976,14611,15140,20412,8978,17475,6556,11460,6862,10510,4590,10108,1316,4099,23,1382,0,0,0,0,0,0,20211003
202109,7호선,하계,18,0,7063,1007,20592,5445,55923,15437,59079,21485,32395,16429,23635,12661,22653,13360,22754,16302,21199,18584,20906,18233,22769,20686,24228,23437,23240,30381,19712,48761,12037,45274,8318,25828,8766,24111,6898,21363,1607,10178,22,933,0,0,0,0,0,0,20211003
202109,7호선,학동,3,2,1480,2135,3732,21030,7242,47774,9313,147414,8832,107425,9385,37649,11238,19632,14002,16874,15647,18285,20580,15892,26711,13931,32761,13273,62184,13887,128824,14964,60417,9600,29801,6057,28275,5715,19982,4382,3651,2285,12,193,0,0,0,0,0,0,20211003
