호선명,지하철역,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원
7호선,공릉(서울과학기술대),33630,9422,38914,19577,16546,22335,19452,35785,10233,33870,8320,17231
7호선,광명사거리,76679,15905,86874,25599,30023,50686,29578,80562,19337,62830,14882,32671
7호선,군자(능동),31853,8758,52673,27401,22247,23791,30628,39861,17677,31284,13372,17218
7호선,굴포천,33932,4782,35338,12721,11421,18056,13204,40068,7585,31545,6152,17949
7호선,까치울,30558,5889,35657,8722,9457,16641,9576,29223,5496,24775,4418,13025
7호선,남구로,28762,31824,32430,95236,39224,30231,73313,30255,32310,21008,16834,13564
7호선,남성,34378,6269,49543,14095,12814,21533,13102,38414,7581,28051,6775,16224
7호선,내방,15525,23116,23848,79828,34986,18353,67732,25791,23916,18051,15770,9876
7호선,노원,34206,16929,34317,44318,35966,38944,42157,51967,26011,44120,25665,19483
7호선,논현,8154,43088,13669,113391,52905,20466,101751,27459,54035,15838,33648,8987
7호선,대림(구로구청),14840,6176,19596,17657,14636,19903,16557,21489,10117,13263,7583,9001
7호선,도봉산,48583,7434,38244,11484,10552,19189,10457,33440,5209,39027,3600,20843
7호선,뚝섬유원지,18578,5833,27039,12176,10849,17845,12623,27514,9321,21136,9839,13943
7호선,마들,57795,6938,52696,10163,10870,24901,10318,41641,6455,43824,5343,22742
7호선,먹골,33093,4865,40461,14462,12476,21581,14420,35410,8898,31675,5960,16972
7호선,면목,54111,8096,68460,21693,17139,32074,17926,52623,13798,47376,8048,25888
7호선,반포,6048,11356,9322,18040,14244,7235,16044,9916,10716,5934,8186,3604
7호선,보라매,20730,15548,29451,36128,16951,15733,30090,26404,10312,20561,7274,10776
7호선,부천시청,40693,14249,37506,23966,21777,24283,25839,42250,15567,35214,15645,17528
7호선,부천종합운동장,15717,6328,17665,11457,7975,6711,9675,12619,4081,11435,2646,5684
7호선,부평구청,33430,6048,28019,10596,10360,11067,10584,23819,5441,23415,4209,14522
7호선,사가정,51481,10931,65718,24853,20844,34656,21538,59340,15383,49646,10439,26632
7호선,삼산체육관,24067,2802,21589,5323,5450,9290,4833,18638,2855,16024,2006,8987
7호선,상도,30589,7630,39393,15818,14819,20380,15474,35442,8759,26121,7133,15093
7호선,상동,36461,12508,32376,27161,22095,25885,28845,41074,17217,36149,14479,15879
7호선,상봉(시외버스터미널),48962,13326,66188,30984,26262,31245,29259,54355,18947,47709,14307,24974
7호선,수락산,48515,8886,44439,17361,17989,24192,18019,40287,11072,41089,7171,22764
7호선,숭실대입구(살피재),33347,6987,45334,14269,17874,24069,15718,42039,8921,31210,6895,18031
7호선,신대방삼거리,48040,12146,69794,28826,21145,31305,27082,58344,13890,43814,10611,24749
7호선,신중동,41930,15157,39155,44489,24552,26098,41406,41803,17078,35365,17000,18782
7호선,신풍,38444,10558,48184,19607,15166,25077,17992,40560,9781,29628,6831,16850
7호선,어린이대공원(세종대),16854,14129,28241,38689,27263,16921,34735,25193,17385,20017,11513,11671
7호선,온수(성공회대입구),46329,7467,53541,12808,11139,20214,10917,40145,5418,31221,3908,16266
7호선,용마산(용마폭포공원),22333,3775,27622,9437,6033,12084,6947,21032,4735,18605,2786,10342
7호선,이수,24483,14106,37155,40253,28150,29078,40520,45735,22263,30300,19786,15869
7호선,장승배기,25774,7704,38010,17244,12172,19464,14492,30224,7847,23541,5954,13452
7호선,장암,14073,1379,9493,1770,3351,1239,2966,2663,1573,2792,965,1426
7호선,중계,56145,11918,56509,20063,15087,23642,14739,42180,7793,41764,5725,22788
7호선,중곡,28557,9063,41946,18881,13576,18101,12472,31012,8896,25169,5415,14647
7호선,중화,34940,7239,44554,21349,14665,21900,17182,35468,9774,32034,6062,17383
7호선,천왕,45668,7280,55693,12511,11263,23214,11864,45232,6399,36351,4388,19681
7호선,철산,73138,15297,78758,30726,30904,47296,30994,83703,18597,66458,16973,31152
7호선,청담,9008,55107,11678,130093,56682,13872,100125,15855,50693,10744,26733,7055
7호선,춘의,22990,29407,23149,51839,27397,11791,41325,19022,14738,16916,9929,11299
7호선,태릉입구,19968,7941,23364,16331,14538,14746,16015,21629,9231,19053,6570,11147
7호선,하계,62727,14191,64650,21790,23406,31203,20472,52096,11880,51596,8759,26435
7호선,학동,7681,55599,10234,172770,70580,14040,154155,15992,70145,10170,33147,6453
8호선,가락시장,10097,14003,11500,35480,16728,11045,26346,15722,10101,11660,8308,7876
8호선,강동구청,28281,13689,36993,32309,15576,20146,25567,32226,9927,24512,6470,13256
8호선,남한산성입구(성남법원.검찰청),46569,11792,58080,20510,17126,22994,20607,42240,9390,34075,5968,19495
8호선,단대오거리,33697,11136,39086,18007,16024,19387,20954,33295,9146,27969,5502,16645
8호선,모란,8292,4225,10613,6498,8045,6755,9127,8367,5403,5578,3567,2954
8호선,몽촌토성(평화의문),9787,7733,14439,22684,13409,9067,19118,14216,8366,10213,6208,5987
8호선,문정,20405,50372,26797,159906,68980,19765,121807,29023,42148,22521,25084,12079
8호선,복정,29547,12066,36301,18730,20035,18702,24680,32699,13332,23061,8138,13270
8호선,산성,21951,3802,24387,6786,6908,12013,6400,21634,3289,18070,2387,10739
8호선,석촌,14288,8173,20522,20705,14720,17884,18573,24744,10031,17557,7725,9694
8호선,송파,21161,8802,25773,15583,11343,14607,13826,23916,7007,18765,5163,9457
8호선,수진,14839,3379,20413,7999,7841,9058,7184,14653,3904,11755,3214,6902
8호선,신흥,11994,3234,14356,6750,7434,10517,7250,15599,4330,12410,3433,7077
8호선,암사,71995,8475,92404,19163,18629,36892,20756,68182,11611,52416,8987,27273
8호선,잠실(송파구청),8177,26109,11610,63312,36700,25321,54879,32344,30008,17225,27206,8507
8호선,장지,42044,25166,48860,47237,36230,27075,45234,49048,24035,32274,20680,17109
8호선,천호(풍납토성),37474,13297,49467,25725,24104,37060,26141,60528,17487,42425,15589,21553
9호선,가양,65016,22145,64771,39364,31391,34479,40182,63185,18701,53252,12775,29626
9호선,개화,13338,3512,7498,5477,5177,3266,6030,5633,2565,4804,1961,2576
9호선,고속터미널,13880,15894,16949,25450,27019,29272,28471,38128,23211,23819,19709,14252
9호선,공항시장,8634,1802,9803,4013,4081,6492,4066,10079,2379,9049,2070,5497
9호선,구반포,3762,3113,4453,6242,5476,4270,6877,6566,3674,4475,2859,2285
9호선,국회의사당,3305,38238,5422,127363,56492,7578,97977,7404,29984,4838,16775,2809
9호선,김포공항,7722,20729,10057,23073,16221,27335,22072,29829,15037,18237,15542,8555
9호선,노들,14134,2090,18694,3599,5134,8581,5184,15689,3118,11246,2482,6233
9호선,노량진,56070,47456,82302,63969,42489,48340,52679,74248,28043,50952,25762,32334
9호선,당산,44383,14464,50932,37384,28452,36424,40744,59244,20509,42710,15315,24835
9호선,동작(현충원),4779,1504,5566,2715,2979,2439,3941,4240,1915,3185,1303,1694
9호선,등촌,37562,6800,44968,16883,14247,25165,17084,40584,9000,33145,6476,17871
9호선,마곡나루(서울식물원),25580,12129,26132,37818,26849,18487,36351,30806,15110,25865,12237,13777
9호선,사평,8115,4281,9362,6489,6332,6805,6584,9495,3684,7855,2615,3992
9호선,샛강,4477,14728,5587,32919,16306,6536,27975,9006,9839,5206,6430,3084
9호선,선유도,17641,13344,20660,35527,19661,10118,33967,19430,12469,14779,6569,7355
9호선,신논현,28564,38306,38332,84738,71373,49154,101150,73347,71199,41156,49970,20648
9호선,신목동,15682,2652,15490,5176,5088,6727,5242,12897,2393,10714,1709,5241
9호선,신반포,4677,6070,5833,8627,9120,4447,7930,7100,4222,4773,2971,2645
9호선,신방화,24612,4055,24053,10062,7981,13066,9064,23450,5219,19038,3928,10973
9호선,양천향교,26655,9538,26961,31992,16557,15262,27046,26016,9912,23057,5925,13707
9호선,여의도,7975,110395,9635,133785,107470,16767,127771,20309,54540,13387,38861,7196
9호선,염창,66514,7813,72336,19311,19016,37061,20578,65098,11030,55111,8395,32763
9호선,증미,18593,8337,18618,32477,15208,10076,27575,19164,8596,16552,5201,8184
9호선,흑석(중앙대입구),14454,10671,18267,14576,16857,15009,12541,22872,7204,14839,6034,9787
9호선2~3단계,둔촌오륜,3497,2401,3972,1958,2231,1862,2101,2778,778,2285,478,1216
9호선2~3단계,봉은사,7362,31900,9183,81051,49151,15444,75837,16891,35953,11224,24851,5757
9호선2~3단계,삼성중앙,4372,12901,5767,34837,20476,6711,32691,9974,14526,6475,7792,3863
9호선2~3단계,삼전,17552,3589,26568,10504,9125,13700,11953,22526,6174,19520,4599,10482
9호선2~3단계,석촌,20300,4871,25447,10736,12181,14620,14391,24276,8617,20135,6973,10501
9호선2~3단계,석촌고분,14186,4015,22861,12758,8876,10854,12222,21019,5620,15119,4138,9968
9호선2~3단계,선정릉,7772,16682,8441,52209,24824,9634,47056,12196,25652,9465,12921,5738
9호선2~3단계,송파나루,10191,3752,14735,10038,7960,11031,11332,17462,5514,13744,5240,5999
9호선2~3단계,언주,6107,18173,7978,57304,32904,9300,51070,11844,23380,8710,12186,5652
9호선2~3단계,올림픽공원(한국체대),13561,4951,15010,11837,15245,11616,14575,19172,6405,13096,4694,8527
9호선2~3단계,종합운동장,7701,4518,8505,10155,8558,8182,10865,13179,5925,9290,4508,4749
9호선2~3단계,중앙보훈병원,33746,11247,32680,19140,16966,13224,11988,25302,4687,21870,3046,10722
9호선2~3단계,한성백제,6521,1775,7190,5685,4431,4266,6548,6805,2704,5952,2192,3115
경강선,경기광주,31973,4520,31307,7948,8149,14270,7220,29098,4132,24965,2709,13310
경강선,곤지암,6046,5294,5739,4801,5554,4002,5843,5118,2441,5259,1551,3023
경강선,부발,4419,4442,3760,4226,4974,3133,5041,3760,2216,4476,1762,3250
경강선,삼동,10117,2368,11688,2283,2990,4865,2823,8261,1170,7230,838,4242
경강선,세종대왕릉,848,586,734,608,600,524,715,599,238,778,158,305
경강선,신둔도예촌,5031,2114,3507,2987,3347,2547,2748,3271,1204,3860,903,2108
경강선,여주,4544,2799,4253,2711,3690,3646,2937,4335,2354,5533,1784,3832
경강선,이매,3903,1563,3033,2594,2004,1949,2148,2600,1120,2264,873,994
경강선,이천,6567,5347,5198,6606,4868,4581,6505,7003,3287,5380,2603,4484
경강선,초월,11939,4004,12618,4856,4695,4826,4817,10864,1840,8068,1362,6902
경강선,판교,4220,10633,2797,23135,12259,5017,19268,4280,13510,3450,10836,1523
경부선,가산디지털단지,13458,52840,13510,148298,59982,19189,106558,23681,43542,18188,23840,10396
경부선,관악,29377,5471,27574,8969,9808,13798,9519,25570,5380,20038,3958,10771
경부선,광명,11373,4852,8999,4370,6426,4644,7005,10769,6424,6507,3400,2767
경부선,구로,33481,32219,34107,78589,45098,32956,64624,39617,26618,27504,17440,17211
경부선,군포,17181,30605,15628,43469,19648,8544,35290,14876,11527,11392,9766,7179
경부선,금정,76355,40157,74743,84573,49898,49087,72074,75688,31128,61997,22576,35194
경부선,금천구청,42462,15033,39652,27605,14667,24416,23016,41723,10469,31024,7538,15417
경부선,남영,10439,17016,14564,44314,21811,12548,39711,18354,14970,12676,9661,7510
경부선,노량진,14910,11317,20586,17148,15374,17464,17756,30152,10736,17834,10655,10206
경부선,당정,23635,8566,19980,13543,8760,10063,12750,18396,4906,17266,3849,10536
경부선,대방,26337,33010,34923,45535,28742,20431,41739,34267,15115,22651,10564,13910
경부선,독산,37240,41569,35684,94236,48697,21784,70359,38493,31011,31171,17069,15602
경부선,두정,11924,5744,9649,8021,11556,9945,14374,15506,6671,10516,5116,8705
경부선,명학,23621,25511,20996,50983,21539,9993,35646,19048,11043,17067,11187,9143
경부선,병점,45488,21596,31276,23049,25936,25896,29839,40666,15677,36845,11133,25050
경부선,서동탄,9401,1933,3328,1462,1781,2149,2425,4014,931,5534,772,2276
경부선,서울역,8119,3452,12873,3998,9599,4407,12381,6979,10650,3188,6286,1675
경부선,서정리,11400,10407,10186,12583,18787,11841,16190,12075,8041,11697,6281,8898
경부선,석수,35821,11824,34563,17218,15734,18125,16943,29921,8868,24956,5682,12842
경부선,성균관대,59986,8321,46562,17137,18897,28592,20446,52026,10820,43598,9053,25835
경부선,성환,5155,8969,5052,9101,9465,5300,8510,6108,3549,4859,3555,3976
경부선,세류,13220,4178,8497,4050,4832,5242,4893,10010,2943,8280,2218,4939
경부선,세마,9041,3370,6875,7782,4578,4544,6438,6882,2633,7373,1740,3917
경부선,송탄,11869,5101,8892,6453,7422,8980,8421,10528,4786,11153,3571,7136
경부선,수원,63940,42716,53820,58610,69918,69317,80457,97269,60192,75373,64810,41698
경부선,신길,21460,13891,28157,23381,16276,14663,25341,21168,10828,14868,6798,9318
경부선,신도림,9437,7308,10020,14901,7988,7713,14629,12252,5466,7655,4379,4063
경부선,안양,74485,15647,65137,27541,30982,44567,30619,77123,19861,58108,17754,31290
경부선,영등포,35530,53859,47816,115210,85889,68577,133532,88845,74107,56314,75780,29149
경부선,오산,20200,26240,17420,18650,22588,17468,24659,24525,13361,18746,10763,16059
경부선,오산대,10366,3953,7541,6858,5526,5309,7787,9577,3562,7196,2508,4301
경부선,용산,17380,60434,25345,122678,91021,48132,130509,55130,76656,39721,67158,22579
경부선,의왕,27649,24231,26356,24841,20913,14939,23181,26381,10185,18562,6601,13101
경부선,직산,1529,2400,1089,2837,2355,1158,2963,1347,985,1386,718,825
경부선,진위,2582,6884,2198,6993,5592,1599,8436,1847,2736,2100,1958,1260
경부선,천안,7909,4696,6860,8993,11228,11620,10963,12704,7287,8611,6489,7047
경부선,평택,23213,13517,18960,20924,25733,24767,24938,29922,17594,20953,17893,15663
경부선,평택지제,7139,9200,4992,6616,9817,4095,8999,6349,5246,4669,3328,3611
경부선,화서,35946,4936,25650,8941,8864,14897,8716,29774,4802,24233,3523,13807
경원선,가능,22592,6778,20202,11799,9635,12114,8646,17956,5203,17384,3804,10987
경원선,광운대,29656,5077,28788,8314,8489,14384,8404,24464,5205,20939,4125,12349
경원선,녹양,16937,4651,13731,7868,6180,9026,7284,12296,3414,12831,2300,7768
경원선,녹천,19849,3202,16154,4653,4945,8106,4489,14181,3575,12300,1836,6858
경원선,덕계,11941,3281,9985,4050,4117,5702,4350,7928,1647,8355,1204,4694
경원선,덕정,16847,9540,15403,11044,8991,10689,11288,12096,4556,13078,3354,7059
경원선,도봉,18355,3989,17630,9540,8307,11681,9498,14957,4524,14899,2814,8587
경원선,도봉산,20536,4974,19721,7439,15562,7711,13423,9312,7600,8085,4458,4764
경원선,동두천,5223,8329,5207,4575,3936,3130,4844,4224,2571,3516,1253,3326
경원선,동두천중앙,8238,4246,7600,8426,5235,5311,6908,5538,2810,6800,1964,3903
경원선,망월사,25221,4138,24542,9986,9478,15043,9290,23137,4596,22319,3271,12544
경원선,방학,29061,8145,26979,18415,12737,19138,16482,26512,8792,24552,6159,13080
경원선,보산,4469,2253,3367,2528,3119,2819,2416,2817,1485,3839,1063,2459
경원선,서빙고,2918,4018,2664,7639,5896,2279,6298,3183,2442,2486,1538,1559
경원선,석계,23017,5244,26380,7782,10044,21370,9285,35247,6961,25331,5245,14931
경원선,소요산,3262,3067,3505,4950,10816,3149,7042,2005,2929,1523,1680,1531
경원선,신이문,33293,4129,35992,7636,7870,18595,7731,29968,5211,23926,3214,14248
경원선,양주,28592,10400,23195,10819,10769,14651,13357,20091,6195,18757,3762,13438
경원선,옥수,26,55,142,200,279,52,32,35,307,15,35,12
경원선,왕십리(성동구청),23127,10692,36164,18662,25042,35696,25544,57038,18328,40041,17141,22837
경원선,외대앞,15780,3242,20032,8945,10459,14471,9555,21092,6503,16903,5022,10216
경원선,월계,22884,5587,19772,8800,7228,11838,6866,19709,4145,17410,3034,8938
경원선,응봉,6020,1690,6012,1985,2330,3258,2226,4534,1374,4399,1052,2173
경원선,의정부,43950,13657,39807,35185,33578,33408,37586,49567,23154,44639,23881,24960
경원선,이촌(국립중앙박물관),6669,4512,7905,7601,8470,5004,8685,6663,4552,5348,3416,3510
경원선,지행,20116,5385,18079,10755,8632,13288,10382,15869,5247,18308,4615,10088
경원선,창동,0,0,0,0,0,0,2,0,1,0,0,0
경원선,청량리(서울시립대입구),25805,13214,36495,21484,26840,27853,31730,44086,19577,30769,21808,15381
경원선,한남,4332,10417,5474,13437,12994,5437,13308,6271,6437,5280,4689,2688
경원선,회룡,51535,8661,42457,11345,12351,26175,11071,40232,6512,39619,5043,20928
경의선,가좌,17100,3549,20819,7791,7277,10401,8101,15834,4650,13405,3314,6840
경의선,강매,16088,1175,15242,3035,2379,5476,3033,10552,1257,10729,755,5448
경의선,계양,0,0,1,0,0,0,0,0,0,0,0,0
경의선,곡산,1504,1213,1177,2004,1183,882,1862,1497,644,1172,427,644
경의선,공덕,3700,6467,4896,17270,8642,4042,16006,5683,6158,3863,4424,2312
경의선,금릉,15862,4815,11782,10319,8213,8874,9120,12290,4193,13059,3475,6156
경의선,금촌,17755,9546,15211,14843,11359,11842,14255,15691,7148,13150,5192,8403
경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0
경의선,능곡,14064,2773,13699,4507,4764,6542,4479,11206,2616,9650,1843,4973
경의선,디지털미디어시티,8244,2117,8131,4003,4815,4521,4307,8347,2441,7131,1743,3449
경의선,문산,14732,7232,11461,13213,9974,8844,11129,10812,4423,10776,3782,8200
경의선,백마,31199,6433,21470,10461,7992,9827,9967,24543,4122,22464,3256,11387
경의선,서강대,2972,2596,3592,6592,4851,3053,5517,3959,3268,2731,2648,1598
경의선,서울역,2450,20275,2188,31138,13683,4048,27741,4048,9294,2725,4475,2436
경의선,수색,3612,4898,3708,15014,8310,3225,12075,3029,4976,2979,2660,1644
경의선,신촌,671,3454,467,4170,3109,894,2895,1035,1776,910,850,551
경의선,야당,23508,4535,19648,8152,8687,15514,9770,22463,6261,21418,5929,10621
경의선,운정,26430,6909,22508,9912,9650,12866,10111,20525,4674,19784,3133,10180
경의선,월롱,2056,10553,2140,9661,7929,2220,12249,2318,4229,2208,2871,2246
경의선,일산,41039,6363,28018,11704,9545,16045,10643,31699,5698,32991,4228,14089
경의선,임진강,0,0,0,0,301,65,1,0,0,0,0,0
경의선,탄현,32500,5749,22945,8560,8121,14682,9409,25645,5201,29547,3991,12950
경의선,파주,2363,2607,2323,3010,3532,1090,3459,1230,975,1404,687,922
경의선,풍산,21444,4514,16952,7002,6948,9210,7648,17685,4184,14092,3700,9790
경의선,행신,34628,5033,29485,9653,11004,14923,9283,34614,5178,27290,5710,12036
경의선,홍대입구,1256,2035,1480,5239,3881,2874,5411,3866,3303,2785,2795,1295
경의선,화전,3264,2032,3281,4686,3972,2100,3221,2689,2016,2452,1088,1392
경의선,효창공원앞,4260,4158,5892,14403,5979,4221,12594,6883,5009,5115,2790,3142
경인선,간석,21929,4010,18054,8551,7663,11666,8927,17346,4464,17435,3565,9387
경인선,개봉,81808,15073,76979,22070,27209,50983,26787,86555,15892,63550,11945,35098
경인선,구일,24423,6381,21705,10071,7732,13385,9642,25394,4408,19131,3322,9988
경인선,도원,5834,4957,5724,13111,6024,4525,6603,5366,2334,4502,1713,3218
경인선,도화,15845,4074,12675,6761,5916,7779,6134,10726,2735,11293,2369,6372
경인선,동암,50588,13536,45443,16517,21662,33310,21899,47269,12932,43679,10028,26432
경인선,동인천,37421,21879,28175,29669,31756,22386,34722,30956,15566,30669,11355,16869
경인선,백운,26700,4178,22494,8035,9488,14341,7988,21962,4458,21135,3383,11818
경인선,부개,36243,5273,27910,9597,10128,18141,10028,27108,5658,23692,4082,14059
경인선,부천,97808,17637,96625,40389,47958,74216,52605,117359,34430,89690,28446,47006
경인선,부평,75907,18505,71263,33067,53269,72393,52192,107395,38483,85601,36506,42889
경인선,소사,30984,6861,28229,8747,10656,18132,9591,28819,5516,23024,4159,13263
경인선,송내,97351,28628,79729,66764,36859,48428,64386,85014,28247,75745,18712,40165
경인선,역곡,109964,12184,105778,26146,31320,59481,29275,103569,17783,89184,14966,48152
경인선,오류동,47102,6469,46721,11376,13595,24979,13385,42816,7535,34323,5966,19503
경인선,온수(성공회대입구),21378,7015,20830,11368,9759,13037,9382,20693,4931,17223,3633,9454
경인선,인천,5321,5514,4547,7718,11422,3680,10962,3452,5009,2729,4381,1813
경인선,제물포,36243,11466,28728,22980,15488,17904,19470,27696,7879,26250,5388,15248
경인선,주안,56456,15866,47983,26457,31971,31416,32932,49089,18535,52411,15582,26707
경인선,중동,39162,5389,30045,12814,10724,17605,11735,29861,5991,26599,4741,14831
경춘선,가평,2360,2733,2812,5425,4935,2642,5029,2504,2724,2692,1876,1658
경춘선,갈매,16699,2885,9683,4332,3276,4805,4113,10642,2193,7803,1859,4494
경춘선,강촌,375,372,451,1370,1301,631,1014,747,698,545,497,304
경춘선,굴봉산,165,280,256,442,481,199,371,210,158,150,136,99
경춘선,금곡,4698,1905,4226,4327,2529,2881,3406,3763,1112,3809,782,1503
경춘선,김유정,345,524,294,640,993,493,706,522,396,392,269,254
경춘선,남춘천,3337,2158,3677,3266,4520,4003,3558,4378,2817,7126,2488,2473
경춘선,대성리,890,1154,889,1114,1602,725,1445,798,693,677,495,496
경춘선,마석,13899,6172,9967,6979,5891,6737,6960,8143,3216,12530,2716,5715
경춘선,백양리,78,326,215,278,350,97,323,122,156,75,86,41
경춘선,별내,12004,4079,9214,6269,5192,5744,6167,9138,2906,8087,2197,4198
경춘선,사릉,15431,5855,11020,6134,4455,6328,6899,8695,2667,12201,1580,5107
경춘선,상천,561,304,628,820,989,404,646,372,300,428,145,252
경춘선,신내,4976,3588,4168,5030,3680,2938,3731,3837,1431,3104,968,1552
경춘선,천마산,7402,1734,5254,2035,1831,3133,2297,5182,948,4183,742,3362
경춘선,청평,3125,1713,3777,3679,3402,3326,2874,3302,1522,2909,1090,2271
경춘선,춘천,1270,939,1455,1973,3520,1654,2696,1611,1734,2393,1189,939
경춘선,퇴계원,18357,4031,12068,4499,4111,7913,5477,11428,2560,11256,1645,6068
경춘선,평내호평,27018,4728,17220,9666,7200,13174,7987,17366,4868,21757,4155,9643
공항철도 1호선,검암,31475,6890,23222,15008,7584,11601,13170,22984,4197,24590,3264,12168
공항철도 1호선,계양,46000,3617,38554,5400,8216,18032,7082,35807,4320,35202,2924,18375
공항철도 1호선,공덕,4979,3327,4361,8828,4647,5002,7684,8484,3411,5853,2452,2997
공항철도 1호선,공항화물청사,1622,14136,2218,18676,9193,1556,16777,1105,4089,1053,2342,1493
공항철도 1호선,김포공항,6385,20331,13166,20339,22105,13376,34841,12864,21778,7826,22611,4040
공항철도 1호선,디지털미디어시티,16622,24014,16927,78755,35291,11835,80832,20349,28947,13896,15458,7377
공항철도 1호선,마곡나루(서울식물원),10653,18290,11646,42621,31096,6952,34861,12638,12987,8684,7868,4735
공항철도 1호선,서울역,8860,12611,9586,19268,17021,10633,22736,13915,14840,10628,9750,5909
공항철도 1호선,영종,10384,2382,6901,3576,4647,6625,3423,6667,2288,9872,2021,5374
공항철도 1호선,운서,17840,8678,18678,12366,13393,10754,10857,21034,5535,15459,5515,11014
공항철도 1호선,인천공항1터미널,3425,11262,5506,17075,12634,7204,16385,3300,6797,2023,5114,2803
공항철도 1호선,인천공항2터미널,2168,8039,3431,9022,9284,4051,10139,1323,4253,770,2694,894
공항철도 1호선,청라국제도시,27582,7736,16866,16059,10872,8701,18504,19547,5284,22198,3618,11002
공항철도 1호선,홍대입구,7930,5899,9926,19464,20096,16025,25883,22084,18838,14039,16821,6727
과천선,경마공원,1825,2427,2321,5996,3327,1794,6734,2260,1047,1613,642,1059
과천선,과천,19309,4331,19379,8273,8900,9621,7236,17456,3862,14658,2650,7758
과천선,대공원,1132,4041,1192,9979,8568,1664,8798,1542,4498,898,2325,515
과천선,범계,76162,21898,63279,55304,42079,45857,55431,76833,32354,69921,33058,31087
과천선,선바위,16894,18736,19892,24010,20405,10710,28041,15974,13685,12436,7771,7276
과천선,인덕원,67966,35490,60593,95455,45451,39539,77589,66102,26414,60855,19204,30332
과천선,정부과천청사,17653,19120,15740,57632,27488,13053,47152,19214,12500,16056,9588,8188
과천선,평촌,49783,32591,39290,82455,37952,22654,63255,40622,24460,38873,16831,18302
분당선,가천대,16568,5168,22544,13788,11095,13802,10628,21395,5920,18266,3608,11823
분당선,강남구청,6246,14883,8371,52317,24432,13744,45656,17347,22898,10804,12935,6017
분당선,개포동,7835,5061,8039,8963,9657,6261,8229,9238,4504,7500,3016,4064
분당선,구룡,2460,4421,3606,5112,6154,2345,3539,3152,1665,2500,862,1514
분당선,구성,18663,4567,17508,7399,6097,10542,6591,17775,3254,16447,2524,9396
분당선,기흥,32686,8039,31266,11973,13783,18473,16529,32899,8889,27632,6636,15737
분당선,대모산입구,7999,4488,8842,8088,8334,5018,6722,6564,3015,5483,1868,3384
분당선,도곡,7478,12696,10164,23157,18133,8874,20680,12308,10698,9503,6909,5435
분당선,망포,42107,22851,37044,39538,30500,19917,41863,37761,18415,36910,13101,21713
분당선,매교,7646,3579,8697,8112,6334,5822,5485,8258,2483,5098,1630,3515
분당선,매탄권선,17147,4724,16220,8902,8692,9338,7928,16337,4022,13877,2735,7920
분당선,모란,49033,21613,59854,32971,30893,39212,38205,57766,20534,41912,14075,28535
분당선,미금,22982,20226,28782,40471,32675,27334,35987,37544,18009,29003,14552,18584
분당선,보정,7211,2751,8359,4755,3528,3679,3789,6159,1615,5331,1110,3202
분당선,복정,0,0,2,0,1,0,1,0,4,0,0,0
분당선,상갈,17959,6585,17397,8577,8683,10342,10097,16228,5252,13697,3320,9116
분당선,서울숲,12783,18462,19031,37534,27126,14448,39647,22199,18418,14891,13606,7924
분당선,서현,30001,37178,35105,71092,57966,42124,74603,55061,42501,40190,41905,21345
분당선,선릉,4276,40803,5959,120120,41919,15623,73442,18111,31050,11097,17461,5439
분당선,선정릉,4309,12426,6362,49202,21976,7468,42634,9228,21364,6105,9849,3539
분당선,수내,16160,16158,19306,50014,30893,19251,44943,24879,23232,19340,21824,10391
분당선,수서,21347,24123,31437,40749,30818,23421,37136,34230,16509,25220,16327,15104
분당선,수원,21117,7302,22061,11954,13809,16329,17735,22345,11544,15674,11495,8168
분당선,수원시청,24942,14082,24268,41478,25300,24976,37006,38979,17784,28148,15030,16089
분당선,신갈,16383,2251,15995,5633,4938,9439,4428,15010,2119,13208,1731,7942
분당선,압구정로데오,4586,20859,6268,62065,53273,27589,75673,32620,57096,17327,46419,6062
분당선,야탑,47639,37367,56294,85979,53562,43582,75982,63749,33620,49601,24299,29114
분당선,영통,15059,8476,15947,20480,18023,15717,20886,22734,10675,16192,9573,9872
분당선,오리,28184,13430,29296,32276,23340,14701,32527,23167,13149,19890,9720,12159
분당선,이매,12499,7911,13280,12881,11055,9489,12685,13468,5811,10609,3829,6276
분당선,정자,24207,33436,27690,66334,45195,27675,53425,41554,28104,31644,20353,17080
분당선,죽전,38204,13808,33767,20689,22320,26049,26627,42347,16666,36796,20579,21231
분당선,청명,14895,4935,14919,7112,6698,7645,7503,13322,3175,10949,2341,6619
분당선,태평,39101,8186,57657,17584,17868,30365,17270,42058,9177,31099,6994,22679
분당선,한티,17534,26699,20568,47779,37495,26603,41278,30804,25735,20830,27050,10784
수인선,고색,11194,11663,9231,17582,9673,5583,16103,7628,5039,8470,4364,5575
수인선,남동인더스파크,1218,15439,1790,20509,11859,1592,12332,1626,4398,1990,4036,1210
수인선,달월,103,142,126,332,272,56,756,117,151,49,59,40
수인선,사리,18406,2086,14473,3754,4729,6711,4604,16043,2994,11811,1795,6991
수인선,소래포구,14252,3348,10987,6905,9166,8686,8251,12295,5139,8515,3844,5571
수인선,송도,8903,2032,8217,3298,3279,5313,3313,7965,2107,4965,1348,3088
